Type,Name,Floorplan,Breakable,Cookable,Dirtyable,Fillable,Moveable,Openable,Pickupable,Receptacle,Sliceable,Toggleable,CanUseUp,ChangeTempHot,ChangeTempCold,Mass,SalientMaterials,CompatibleReceptacles
StoveBurner,StoveBurner_6dc5b44b,19,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Pot,Pot_96ab4b2d,19,False,False,True,True,False,False,True,True,False,False,False,False,False,0.5699999928474426,Metal,"StoveBurner, Fridge, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
Egg,Egg_471ff64c,19,True,False,False,False,False,False,True,False,True,False,False,False,False,0.054999999701976776,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
Cup,Cup_e0adc29a,19,True,False,True,True,False,False,True,True,False,False,False,False,False,0.4000000059604645,Glass,"Microwave, Fridge, Dresser, Desk, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
StoveKnob,StoveKnob_6253d593,19,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_19a1e3f7,19,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_2d6e8e3d,19,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_3e766193,19,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Microwave,Microwave_4d8f417a,19,False,False,False,False,True,True,False,True,False,True,False,True,False,6.999999523162842,"Metal, Glass",None
Bread,Bread_e02e12de,19,False,False,False,False,False,False,True,False,True,False,False,False,False,0.699999988079071,Food,"Microwave, Fridge, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Plate"
Fork,Fork_75cae301,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03999999910593033,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Pan,Pan_a74a8096,19,False,False,True,False,False,False,True,True,False,False,False,False,False,0.6700000166893005,Metal,"DiningTable, CounterTop, TVStand, CoffeeTable, SideTable, Sink, SinkBasin, Cabinet, StoveBurner, Fridge"
Potato,Potato_bc53267c,19,False,True,False,False,False,False,True,False,True,False,False,False,False,0.18000000715255737,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
Lettuce,Lettuce_654a6f98,19,False,False,False,False,False,False,True,False,True,False,False,False,False,0.4699999988079071,Food,"Pot, Pan, Bowl, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
Tomato,Tomato_150fc188,19,False,False,False,False,False,False,True,False,True,False,False,False,False,0.11999998986721039,Food,"DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Sink, SinkBasin, Pot, Bowl, Fridge, GarbageCan, Plate"
LightSwitch,LightSwitch_b22ab54a,19,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Apple,Apple_8dca2d43,19,False,False,False,False,False,False,True,False,True,False,False,False,False,0.20000000298023224,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Dresser"
GarbageCan,GarbageCan_4604467d,19,False,False,False,False,True,False,False,True,False,False,False,False,False,0.699999988079071,Plastic,None
SoapBottle,SoapBottle_21d09a30,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4000000059604645,"Metal, Glass","Dresser, Desk, Toilet, Cart, Bathtub, Sink, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Drawer, GarbageCan"
CoffeeMachine,CoffeeMachine_a2b539c8,19,True,False,False,False,True,False,False,True,False,True,False,True,False,5.0,Plastic,None
Spatula,Spatula_cbd1e667,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06499999761581421,"Metal, Plastic","Pot, Pan, Bowl, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Fridge,Fridge_a4d3ff9d,19,False,False,False,False,False,True,False,True,False,False,False,False,True,0.0,None,None
SinkBasin,SinkBasin_5cd8da34,19,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
Toaster,Toaster_b70c03d2,19,False,False,False,False,True,False,False,True,False,True,False,True,False,5.0,Metal,None
SaltShaker,SaltShaker_e0b3ed67,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4000000059604645,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
Knife,Knife_038bac11,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.18000000715255737,"Metal, Plastic","Pot, Pan, Bowl, Mug, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
PepperShaker,PepperShaker_bf3e7efd,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14000000059604645,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
ButterKnife,ButterKnife_aa2a56ff,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07999999821186066,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, Drawer"
Plate,Plate_d39b494a,19,True,False,True,False,False,False,True,True,False,False,False,False,False,0.6200000047683716,Ceramic,"Microwave, Fridge, Dresser, Desk, Sink, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
DishSponge,DishSponge_22f668a1,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.029999997466802597,Sponge,"Pot, Pan, Bowl, Plate, Box, Toilet, Cart, Cart, BathtubBasin, Bathtub, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Drawer, GarbageCan"
Spoon,Spoon_98653473,19,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03999999910593033,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Mug,Mug_a0e92895,19,True,False,True,True,False,False,True,True,False,False,False,False,False,1.0,Ceramic,"SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
DiningTable,DiningTable_94239dd0,19,False,False,False,False,True,False,False,True,False,False,False,False,False,85.0,Wood,None
Chair,Chair_ab6ef5f6,19,False,False,False,False,True,False,False,True,False,False,False,False,False,10.0,Wood,None
Faucet,Faucet_a2515db1,19,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Bowl,Bowl_76605a0d,19,False,False,True,True,False,False,True,True,False,False,False,False,False,0.4699999988079071,Plastic,"Microwave, Fridge, Dresser, Desk, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
StoveBurner,StoveBurner_c4394862,20,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
StoveBurner,StoveBurner_7c233103,20,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Cabinet,Cabinet_2fe382fb,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_6e85a51b,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_78169beb,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_e2d4cd31,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_3bfb8798,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_8616b506,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_6c5aa16d,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_7692b668,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_16d17cc4,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_7f548bb0,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_bc8cf901,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_ea6d07c3,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
Cabinet,Cabinet_1524a6ee,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
StoveBurner,StoveBurner_880ab159,20,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Floor,Floor_0f5204fa,20,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,Ceramic,None
StoveBurner,StoveBurner_8eae49ab,20,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,None,None
Sink,Sink_549cd08d,20,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,None,None
Drawer,Drawer_35791cc7,20,False,False,False,False,False,True,False,True,False,False,False,False,False,0.0,None,None
CounterTop,CounterTop_541b527a,20,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
Apple,Apple_3852e447,20,False,False,False,False,False,False,True,False,True,False,False,False,False,0.20000000298023224,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Dresser"
GarbageCan,GarbageCan_90485b05,20,False,False,False,False,True,False,False,True,False,False,False,False,False,0.699999988079071,Plastic,None
Potato,Potato_33a9ae7a,20,False,True,False,False,False,False,True,False,True,False,False,False,False,0.18000000715255737,Food,"Pot, Pan, Bowl, Microwave, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
Vase,Vase_6ad340c7,20,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0,Ceramic,"Box, Dresser, Desk, Cart, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Safe"
Bowl,Bowl_742e708e,20,True,False,True,True,False,False,True,True,False,False,False,False,False,0.4699999988079071,Glass,"Microwave, Fridge, Dresser, Desk, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
SoapBottle,SoapBottle_e254fd08,20,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4000000059604645,"Metal, Glass","Dresser, Desk, Toilet, Cart, Bathtub, Sink, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Drawer, GarbageCan"
Toaster,Toaster_8be489b3,20,False,False,False,False,True,False,False,True,False,True,False,True,False,5.0,Metal,None
Fork,Fork_1720e0e9,20,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03999999910593033,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
LightSwitch,LightSwitch_bf8119ce,20,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
Ladle,Ladle_8adecd46,20,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07999999821186066,"Metal, Plastic","Pot, Pan, Bowl, Plate, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Vase,Vase_d4137faf,20,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0,Ceramic,"Box, Dresser, Desk, Cart, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Safe"
Microwave,Microwave_0833a16c,20,False,False,False,False,True,True,False,True,False,True,False,True,False,6.999999523162842,"Metal, Glass",None
Bread,Bread_9c0a072e,20,False,False,False,False,False,False,True,False,True,False,False,False,False,0.699999988079071,Food,"Microwave, Fridge, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, GarbageCan, Plate"
Vase,Vase_ef5670ed,20,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0,Glass,"Box, Dresser, Desk, Cart, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Safe"
Fridge,Fridge_babecbb8,20,False,False,False,False,False,True,False,True,False,False,False,False,True,0.0,None,None
Lettuce,Lettuce_31797253,20,False,False,False,False,False,False,True,False,True,False,False,False,False,0.4699999988079071,Food,"Pot, Pan, Bowl, Fridge, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, GarbageCan"
Window,Window_c2694ade,20,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,None,None
WineBottle,WineBottle_664f8680,20,True,False,False,True,False,False,True,False,False,False,False,False,False,1.2000000476837158,Glass,"Fridge, Dresser, Desk, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, GarbageCan"
Spatula,Spatula_6638c86b,20,False,False,False,False,False,False,True,False,False,False,False,False,False,0.06499999761581421,"Metal, Plastic","Pot, Pan, Bowl, Plate, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer"
Plate,Plate_3c775101,20,True,False,True,False,False,False,True,True,False,False,False,False,False,0.6200000047683716,Ceramic,"Microwave, Fridge, Dresser, Desk, Sink, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
CoffeeMachine,CoffeeMachine_a609ca42,20,False,False,False,False,True,False,False,True,False,True,False,True,False,5.0,Plastic,None
Vase,Vase_07595240,20,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0,Ceramic,"Box, Dresser, Desk, Cart, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf, Safe"
SinkBasin,SinkBasin_8896c784,20,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,None,None
SaltShaker,SaltShaker_29d178b0,20,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4000000059604645,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
Pot,Pot_30a036c9,20,False,False,True,True,False,False,True,True,False,False,False,False,False,0.5699999928474426,Metal,"StoveBurner, Fridge, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
Cup,Cup_7ac24cdf,20,True,False,True,True,False,False,True,True,False,False,False,False,False,0.4000000059604645,Glass,"Microwave, Fridge, Dresser, Desk, Sink, SinkBasin, Cabinet, DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Shelf"
PepperShaker,PepperShaker_c63d3050,20,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14000000059604645,"Metal, Glass","DiningTable, TVStand, CoffeeTable, SideTable, CounterTop, Drawer, Cabinet, Shelf"
Pan,Pan_8407954d,20,False,False,True,False,False,False,True,True,False,False,False,False,False,0.6700000166893005,Metal,"DiningTable, CounterTop, TVStand, CoffeeTable, SideTable, Sink, SinkBasin, Cabinet, StoveBurner, Fridge"
ButterKnife,ButterKnife_094693ab,20,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07999999821186066,Metal,"Pot, Pan, Bowl, Mug, Plate, Cup, Sink, SinkBasin, DiningTable, TVStand, CoffeeTable, SideTable, Desk, CounterTop, Drawer"
StoveKnob,StoveKnob_830783a5,20,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_511f886e,20,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_540ebec8,20,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
StoveKnob,StoveKnob_afc540b0,20,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,None,None
